15.0000;8.0000;0.0050;-0.0050;-0.2390;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;0.0000;0.0010;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2390;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;0.0010;0.0020;0.0000;-0.0130
15.0000;8.0000;0.0050;-0.0050;-0.2380;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2390;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2380;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2370;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2370;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2360;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2350;-0.0800;-0.0200;-0.0000;0.0050;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2350;-0.0790;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2340;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2340;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2330;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2330;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0040;-0.0050;-0.2310;-0.0790;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2310;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2300;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2300;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2300;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2280;-0.0790;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2290;-0.0790;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0040;-0.0050;-0.2290;-0.0790;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0010;0.0050;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0060;-0.0050;-0.2290;-0.0810;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2290;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2300;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0050;-0.0050;-0.2310;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2310;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2310;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0090
15.0000;8.0000;0.0050;-0.0050;-0.2320;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0050;-0.0050;-0.2320;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0050;-0.0050;-0.2330;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2340;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0080
15.0000;8.0000;0.0040;-0.0050;-0.2350;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0050;-0.2350;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0090
15.0000;8.0000;0.0050;-0.0050;-0.2360;-0.0800;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0110
15.0000;8.0000;0.0040;-0.0050;-0.2370;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0080
15.0000;8.0000;0.0040;-0.0050;-0.2380;-0.0790;-0.0200;-0.0020;0.0050;0.0000;-0.0020;0.0050;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0040;-0.2380;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0090
15.0000;8.0000;0.0050;-0.0040;-0.2400;-0.0800;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0040;-0.0040;-0.2410;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0040;-0.0040;-0.2420;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0040;-0.0040;-0.2440;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0040;-0.0040;-0.2450;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0040;-0.0040;-0.2460;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0010;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0040;-0.0040;-0.2480;-0.0790;-0.0200;-0.0020;0.0040;0.0000;-0.0020;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0050;-0.0040;-0.2490;-0.0800;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0090
15.0000;8.0000;0.0030;-0.0040;-0.2500;-0.0780;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0010;0.0010;0.0000;-0.0080
15.0000;8.0000;0.0040;-0.0040;-0.2520;-0.0780;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0090
15.0000;8.0000;0.0030;-0.0040;-0.2540;-0.0780;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0070
15.0000;8.0000;0.0040;-0.0040;-0.2560;-0.0780;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0070
15.0000;8.0000;0.0030;-0.0030;-0.2580;-0.0770;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;0.0000;0.0010;0.0000;-0.0070
15.0000;8.0000;0.0020;-0.0030;-0.2600;-0.0750;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0010;0.0010;0.0000;-0.0050
15.0000;8.0000;0.0020;-0.0030;-0.2620;-0.0740;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0050
15.0000;8.0000;0.0010;-0.0020;-0.2650;-0.0710;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;0.0010;0.0010;0.0000;-0.0030
15.0000;8.0000;0.0000;-0.0010;-0.2670;-0.0690;-0.0200;-0.0030;0.0040;0.0000;-0.0030;0.0040;0.0000;0.0000;-0.0010;0.0010;0.0000;-0.0020
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0040;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;-0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;-0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0040;0.0000;-0.0800;-0.0200;0.0000;0.0040;0.0000;0.0000;0.0040;0.0000;0.0000;0.0000;0.0040;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0060;-0.0050;0.0000;-0.0810;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0060;0.0000;0.0000
15.0000;8.0000;0.0040;-0.0060;-0.0000;-0.0790;-0.0200;0.0000;0.0060;0.0000;0.0000;0.0060;0.0000;0.0000;0.0000;0.0040;0.0000;0.0010
15.0000;8.0000;0.0060;-0.0040;0.0000;-0.0810;-0.0200;0.0000;0.0040;0.0000;0.0000;0.0040;0.0000;0.0000;0.0000;0.0060;0.0000;-0.0010
15.0000;8.0000;0.0040;-0.0060;-0.0000;-0.0790;-0.0200;0.0000;0.0060;0.0000;0.0000;0.0060;0.0000;0.0000;0.0000;0.0040;0.0000;0.0010
15.0000;8.0000;0.0050;-0.0040;-0.0000;-0.0800;-0.0200;0.0000;0.0040;0.0000;0.0000;0.0040;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
15.0000;8.0000;0.0050;-0.0050;-0.0000;-0.0800;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0050;0.0000;0.0000
